	ref_hk
RPL34	44.65851
GRPEL1	4.730225
CLCN3	2.3942633
DHX15	5.951334
FBXW7	2.2348955
RAPGEF2	1.6351268
SNX25	0.47098705
UFSP2	4.06154
KLF3	6.514518
KLHL5	1.0295677
HTATIP2	2.0151143
ELP4	1.6325144
MTCH2	5.5086837
HSPA8	31.87808
DNAJC4	7.0842347
ATG2A	1.5242496
OSBP	1.6103652
PUS3	1.0246434
FOXRED1	1.2175323
PPP6R3	3.0629334
CCDC86	1.7182499
PRPF19	4.1453667
TRIM3	0.78740436
ANAPC15	5.256343
PANX1	1.2895459
RNF141	2.5675092
EIF4G2	21.708
BIRC2	5.677039
UBE4A	2.5624661
FBXO3	2.611663
PDHX	1.942677
COMMD9	3.4433625
AMBRA1	0.7421983
PTPMT1	2.925892
CD81	11.049924
C11orf58	19.23858
RPS13	44.385918
AIP	7.7224407
NDUFS8	14.350884
GTF2H1	2.4851475
PSMD9	4.609068
PRDM4	0.8489049
COQ5	2.414674
CORO1C	4.558087
MLEC	8.332487
PTGES3	24.365192
RSRC2	15.621426
METAP2	10.842101
GPN3	3.589761
VPS29	10.680906
DUSP16	1.0051779
CDK2AP1	2.41689
RFC5	1.26217
COPZ1	11.657679
RAB5B	4.1875243
NUP107	2.12986
CNOT2	8.017969
CPSF6	4.74292
KRR1	4.9211392
MRPL51	16.17593
NOP2	0.80648935
CHD4	6.8059573
COPS7A	3.5737772
CHPT1	1.6995312
USP5	2.1520276
TPI1	30.5614
C12orf57	24.566372
LPCAT3	1.9382608
GOLT1B	4.5044746
PRKAB1	1.1684926
CMAS	3.4993417
FGFR1OP2	6.8354273
TDP2	2.2217977
RWDD1	14.176196
TMEM14C	15.295194
PAK1IP1	2.5097551
SMIM8	1.9394151
ASF1A	2.9612668
SERINC1	9.9183655
PPARD	1.4240968
KCTD20	4.29448
SRSF3	25.445742
MRPL18	10.082256
FBXL4	1.3456848
ASCC3	2.5558243
ACOT13	2.8864112
SMAP1	6.416838
C6orf62	5.9087443
SNX3	25.025593
HBS1L	3.244209
SLC39A7	6.096006
CUTA	18.65024
FAM120B	1.0676376
PPP2R5D	1.6742668
MRPL2	3.7267654
DUSP22	1.8913832
EXOC2	0.9207369
COX7A2	28.282295
TMEM30A	5.3089194
SENP6	5.4357977
PRPF4B	7.869807
FBRSL1	1.1466838
HARS2	1.1030629
MRPS30	3.5035577
HSPA9	10.094065
MRPS27	3.3993196
FAF2	2.9330437
CLINT1	6.1905107
TTC1	4.3672013
MSH3	1.5888484
CCNG1	7.505005
DROSHA	1.0648773
GOLPH3	6.32749
SUB1	31.212265
RAD1	2.3758938
BRIX1	4.36198
RAD50	1.5974528
GNPDA1	4.069819
SKP1	26.799911
PPP2CA	8.72752
C5orf15	6.9887915
PPWD1	2.2613654
TRAPPC13	1.0922843
SEC24A	1.9872059
TXNDC15	5.2280006
TTC33	1.5577351
TCERG1	5.4314494
SMAD5	5.8301992
CSNK1A1	14.129432
HMGXB3	1.9797212
