	ref_hk
HNRNPL	3.075802
NFKBIB	0.6861356
SNRNP70	5.9359827
CLPTM1	1.7757125
PPP1R37	0.16445082
PIH1D1	1.523152
ERCC2	0.34099278
PLEKHJ1	1.877743
OAZ1	5.301235
TRMT1	0.93702257
STX10	1.0712068
PTOV1	1.7420132
SGTA	1.1457001
C19orf53	2.5772078
TIMM44	2.1899793
VRK3	1.052581
FAM32A	1.1393354
AKAP8	1.7497014
ILVBL	1.3150538
ZNF419	0.0772845
POP4	0.729403
URI1	4.089755
PDCD5	2.4420233
TIMM50	1.0077765
GPI	6.342964
PLD3	3.7400472
TBCB	2.2173164
POLR2I	1.6859357
HNRNPUL1	2.1507087
FZR1	0.42611763
PLIN3	1.0675635
MRPL4	1.8599923
ETFB	2.325666
BABAM1	0.71317047
TYK2	1.0810304
CDC37	6.846352
NAPA	2.6786556
GRWD1	0.43090272
TMEM205	1.0881488
BCAT2	1.1182542
PPP2R1A	2.687367
WDR83OS	1.8576783
GCDH	0.6998542
DNASE2	0.549376
LENG1	0.5511897
PRPF31	1.4880044
TFPT	0.5832346
COPE	2.8056993
DDX49	0.8941894
ARMC6	0.5291795
TMEM147	1.9429064
USF2	1.1928114
KXD1	1.1195776
FKBP8	2.3567111
SUGP1	0.9666918
GSK3A	0.56012297
ZNF574	0.17144087
GTPBP10	1.4430239
PMPCB	2.317932
DNAJC2	2.0221462
NAMPT	6.2609453
HBP1	2.04937
BRAT1	0.9360467
SSBP1	3.2903464
HIBADH	4.348944
TAX1BP1	6.3625345
CHCHD2	5.814933
PDAP1	2.091056
PTCD1	0.19154143
ZKSCAN1	3.2132869
EIF3B	2.1874094
RBM28	3.6893985
LSM5	1.9699584
C1GALT1	1.9018811
PLOD3	1.0291618
RPA3	2.4901602
ZNHIT1	2.2003434
TMEM106B	2.0710242
CHCHD3	10.09936
PSMA2	1.4634993
MRPL32	1.8785487
COA1	6.7100177
URGCP	1.4249121
TMEM248	1.8023717
POLD2	1.8639227
BCL7B	1.0711105
YKT6	0.6132861
EIF4H	2.4812
NMRK1	0.7790185
SEC61B	4.9337745
CDC37L1	2.9178286
PLGRKT	1.4168938
CREB3	0.85189706
RGP1	0.4737266
EDF1	5.654131
BAG1	1.9266466
RAPGEF1	4.71229
UBE2R2	7.1674366
ZFAND5	3.3755548
HPS1	1.3874975
EIF3A	4.506568
MAPK8	5.360153
SEC23IP	1.9985297
ATE1	5.7289624
NSMCE4A	1.2957749
PLEKHA1	4.1499777
MICU1	5.053516
FBXW4	3.4052746
TNKS2	3.2026742
GBF1	8.016165
FBXL15	1.2133464
CUEDC2	1.6371734
ACBD5	1.9028493
LHPP	0.96828663
GTPBP4	1.3654232
BCCIP	2.3201509
MTPAP	0.81893086
PITRM1	0.8012982
GLRX3	2.4933944
XPNPEP1	1.2431531
SHOC2	3.2454433
TFAM	1.0851443
CUL2	1.6502448
CCNY	8.429316
PPIF	0.891694
NUFIP2	4.4973774
UBTF	1.0059962
PSMD3	1.8524882
CASC3	2.1207469
RAD51C	1.1359433
TUBD1	1.3250735
KPNB1	4.2008634
GOSR2	0.543641
PNPO	0.24854955
RPS6KB1	2.0074635
CAMTA2	0.75544286
MED13	6.6152253
PFN1	6.6464915
RNF167	1.254823
SLC25A11	1.5283613
C1QBP	2.2345436
BLMH	0.961345
CPD	2.3652809
GOSR1	3.1563492
CCDC47	2.388689
MED31	1.3311507
DRG2	0.73076135
FTSJ3	0.6410951
UTP6	1.1097875
PSMD11	2.9256408
PEX12	0.08931
RAB5C	2.3069818
MLX	2.6593013
MRPL27	2.1484513
LRRC59	0.9098668
LUC7L3	13.054331
EFTUD2	1.5531746
PRKAR1A	8.415803
YWHAE	7.861547
RANGRF	0.8844052
DPH1	0.3834579
DHRS7B	2.9634728
TNFAIP1	1.3257124
SUPT6H	2.0361078
PHF12	1.2838621
TMEM33	1.3391749
OCIAD1	5.545368
DCUN1D4	2.3759854
LAMTOR3	0.9164994
UBE2D3	8.713018
ELF2	9.044738
NDUFC1	3.7233386
ZNF330	2.6046014
RPL34	9.490328
GRPEL1	1.075371
CLCN3	4.9478126
DHX15	3.2874763
FBXW7	9.462112
RAPGEF2	9.285098
SNX25	2.1266842
UFSP2	1.8093747
KLF3	2.355414
KLHL5	2.08054
HTATIP2	1.0076989
ELP4	4.2268715
MTCH2	2.380428
HSPA8	5.1751065
DNAJC4	0.79916334
ATG2A	0.66738987
OSBP	2.1032217
PUS3	0.30863333
FOXRED1	1.6680772
PPP6R3	9.796321
CCDC86	0.24636185
PRPF19	0.61946326
TRIM3	0.3564168
ANAPC15	0.7951133
PANX1	0.5179721
RNF141	0.54952496
EIF4G2	5.2470713
BIRC2	1.9025697
UBE4A	2.3039324
FBXO3	2.35707
PDHX	3.9153998
COMMD9	0.83135074
AMBRA1	4.828083
PTPMT1	0.45510203
CD81	5.311789
C11orf58	6.4703074
RPS13	8.028972
AIP	1.0540571
NDUFS8	4.0651426
GTF2H1	1.7702285
PSMD9	0.43718556
PRDM4	0.60491854
COQ5	1.2297395
CORO1C	4.07322
MLEC	2.27561
PTGES3	5.629694
RSRC2	4.799517
METAP2	3.7778425
GPN3	0.856495
VPS29	4.653248
DUSP16	2.3410518
CDK2AP1	0.42392752
RFC5	0.3561203
COPZ1	1.9048251
RAB5B	1.3597288
NUP107	2.423406
CNOT2	4.4579663
CPSF6	4.3765583
KRR1	1.7183619
MRPL51	1.9841214
NOP2	0.09973704
CHD4	1.549321
COPS7A	1.0348725
CHPT1	10.763719
USP5	0.5779977
TPI1	5.913949
C12orf57	3.2999787
LPCAT3	3.3667336
GOLT1B	1.2374042
PRKAB1	0.47239318
CMAS	1.0361644
FGFR1OP2	2.3296983
TDP2	0.93816704
