	ref_hk
LGALSL	0.7915937
CRIPT	2.1619658
IDE	3.4208655
MXI1	4.8356957
SMNDC1	2.731629
C10orf88	1.1302104
TCTN3	2.4031465
PANK3	2.65089
PCMT1	5.4625363
WDR55	1.134542
MRPS14	2.0289028
TCP1	5.031003
SNX19	2.7563
PDZD11	0.99531364
NUDCD1	2.3472075
ENY2	7.4703135
EPC1	14.854688
TAF12	2.4521337
WBP4	5.009869
KBTBD7	0.617843
ALG5	3.294966
EXOSC8	2.8938684
ETF1	4.6108775
SIL1	8.1601925
PAIP2	7.3422894
NR2C1	4.2189875
TMPO	3.8420746
ARL1	2.8771214
NFYB	2.8547873
UBIAD1	0.75239646
TARDBP	2.8447218
ZNF706	6.8416624
COPS5	3.3480248
SPOP	7.576942
SLC35B1	1.424432
PSPC1	7.1060843
TRMT1L	2.1486092
NAA50	6.2644987
CRY2	4.1755486
PEX16	1.1956565
ZMYM2	11.982039
TBC1D15	6.5223083
KHDRBS1	8.80572
POLR3GL	2.3492146
ZNF639	1.453331
PDS5A	11.591414
LIAS	1.8208529
CLCC1	1.7113955
POLK	8.41415
MTIF3	6.041733
GTF3A	4.567367
UBL3	7.056488
FYTTD1	3.0814292
MRPS2	0.99866134
KIAA1191	1.5517949
COPA	10.073438
ZC3H7A	5.5605755
NAA60	1.1301403
RWDD3	0.28322026
ZNF644	11.276678
HERPUD2	4.261153
CBX3	6.209758
HNRNPA2B1	22.281708
POLM	1.2682253
SMU1	3.5543313
CLTA	10.020628
DCAF10	8.138642
CISD1	2.006977
ECD	2.6729143
VPS26A	5.277049
RBM19	2.187736
DDX54	1.6717297
RNF11	3.291801
WWP1	11.936086
ACOT9	3.5710657
GIPC1	2.8382094
SPRYD7	1.2371429
ZC3H13	8.767455
ATF1	3.4137542
TSFM	0.6531433
PFDN5	11.575307
ORMDL2	1.5262475
SMUG1	1.3061512
TUBA1B	8.571125
KBTBD4	0.5063387
AMD1	5.359133
NDUFAF4	1.366027
MORF4L2	8.210177
FAM199X	2.568382
RAB9A	3.4442422
PLA2G12A	2.682094
MXD4	4.9908395
ACSL3	6.3104024
FAM210B	2.4712656
PIGT	3.6310704
VAPB	3.7365615
ARFGEF2	5.956651
RAB22A	3.7054002
STAU1	6.8281665
DDX27	3.7033153
MTRR	1.7844298
PEPD	4.4425406
STAMBP	3.1341789
MCEE	2.5192735
SNRNP27	2.858343
MPHOSPH10	3.2958052
USP22	5.4614
ZNF576	0.77210337
USP9X	9.1046715
SIRT5	1.8373058
MRS2	1.8683931
WRNIP1	1.9198046
RRP36	2.1830652
SNRPC	2.721022
SERPINB6	6.3028693
PEX6	2.0015464
NQO2	3.4123385
AARS2	0.57714367
MED20	0.42502466
TBCC	0.80308247
MAD2L1BP	0.60187185
KLHDC3	2.2145324
GLO1	4.579593
SSR1	5.180525
RIOK1	1.8769244
NUP153	5.593943
DEK	10.245963
EEF1E1	0.77844197
EMC3	7.7205467
CNOT1	6.619519
TM9SF2	6.8391967
UPF3B	3.7571423
RNF113A	0.6214517
MRPS7	2.1750371
ARMC7	0.4678959
NUP85	2.2754054
MIF4GD	0.9420437
NT5C	3.0734296
CHCHD5	1.6156539
INSIG2	1.6906606
GTF2F1	2.4919467
CLPP	1.8931097
GPR108	2.0493076
OPA3	1.7033994
SNRPD2	6.561196
SYMPK	3.048817
PANK2	3.904012
GZF1	0.79372215
CENPB	1.2588654
PSMF1	4.6865716
RBCK1	3.1019523
TMX4	4.9061995
SNRPB	4.7739034
SNRPB2	4.719902
MGME1	1.8024495
TBC1D20	2.7425027
ITPA	2.5876846
MRPS26	2.2702193
NCLN	1.1945813
HNRNPR	10.036294
MAX	7.637662
CHURC1-FNTB	0.85916924
ARMCX5	0.39096355
RALY	6.49235
DYNLRB1	6.1688604
EIF2S2	7.062857
ERGIC3	4.2815385
ROMO1	5.129827
KDM5C	2.2658913
TMEM115	1.2952152
PSMB2	4.0826607
UROD	1.7741723
HECTD3	0.91494095
PCID2	3.1474967
LRFN3	0.3271435
CAPNS1	5.4606256
RBM42	1.9971673
UBA2	7.562068
COX6B1	7.5875206
PRDX5	6.109486
PRMT1	3.5920923
SCAF1	1.2762305
SBDS	5.1250553
BECN1	2.7803545
TRAP1	2.8816967
NSRP1	10.646076
DNAJC8	6.0161805
ZNF384	1.3557255
EMG1	1.794722
UXT	4.950967
ELK1	0.8155638
TIMM17B	0.9516742
KTN1	15.953808
ZBTB1	6.648027
RHOT1	5.8982797
MAP2K2	4.489601
HNRNPH2	2.3909402
CANX	9.704937
PPCS	2.9414175
COX7C	9.6944475
ABHD8	0.9918787
PIN1	2.5002866
EMC1	1.9610771
HP1BP3	14.894852
SLC35E1	1.7014986
UQCR11	6.3698883
GFER	0.8481618
WDR24	0.2973313
SMARCA4	3.424847
TICAM1	0.7982252
EMC6	1.6398956
METTL16	3.613917
AAMP	2.5629206
PNKD	4.2047186
RNF6	1.7408389
ECHS1	3.3040001
AKAP9	20.563066
STYXL1	1.6889356
PEX1	2.7464864
SRD5A3	1.2001268
PAICS	1.9515617
DGCR6L	1.3907763
ATF4	7.051694
TPST2	3.1378083
APOL2	1.7790198
EMC4	3.0552676
ATP6V1F	4.750051
PRKRIP1	5.168983
MKLN1	17.899267
DNAJB9	1.8868716
CALU	8.272292
NDUFA5	3.8690958
MRPS12	1.4265118
MTX2	4.887172
ORMDL1	7.636913
HAT1	3.03476
PSMG2	5.548837
EIF2AK4	5.631158
DUT	5.9273458
ANAPC13	1.8061432
MBD4	3.411559
COPB1	6.156456
PSMA1	7.4609714
SPCS3	4.8287725
SERGEF	3.1184614
DCTD	2.1627264
RPAIN	3.7400763
TXNDC17	2.4864244
MPDU1	1.8403578
PHF20L1	8.363042
NGDN	2.2541223
RAB2B	2.192294
HEATR5A	3.489336
SNX6	10.748622
EAPP	5.0696373
NEDD8	5.8534193
DAD1	7.1418657
REEP5	8.754929
ITFG1	14.117775
ASH2L	3.1447747
TTI2	1.6704525
DOHH	0.49401113
PHF10	2.7616136
ECSIT	1.7319094
CDC16	5.089116
TOMM40	1.5217655
XPO7	3.9385757
NSUN5	0.8124781
DDA1	1.2811015
PGLS	4.6432343
LSM7	3.988382
SNX9	14.042199
QRSL1	1.7697678
MLLT1	1.9920344
NDUFA10	5.957396
PGPEP1	1.3841337
LSM4	2.0477943
JUND	11.527901
ATXN10	9.088354
TUBGCP2	3.8050563
TAF4	1.4663024
OSBPL2	2.0473979
EXOSC2	0.7853034
POMT1	1.2017386
UCK1	0.8392035
CHMP2A	4.9033556
UBE2M	2.725355
TRIM28	2.9243667
ATG4D	0.64911145
LRRC47	1.4626615
PPAN	0.56267416
EIF3G	6.234116
DKC1	1.7664137
NOL11	2.002802
UBE4B	7.6262584
UBA1	3.4688008
PPIL4	4.7707615
AAR2	1.2853975
RBM39	22.875671
GGT7	2.0522807
ACSS2	6.051612
ATP6V1E1	4.336216
COX4I1	9.677217
EMC8	1.3840201
CHMP1A	1.8841524
ABCB7	4.0592465
MRPS25	3.9184895
CAPN7	9.121757
NR1H2	2.3499205
PSME3	1.4294668
RPL27	12.932949
ACLY	2.9091
VPS25	1.3668259
NDUFA2	4.5898743
ANKHD1	0.95613796
NDFIP1	10.818487
UBE2D2	8.91308
EXOC4	18.828524
ACAP3	1.516377
PPFIA1	8.116864
TRAF7	1.5995584
NINJ1	2.035328
IL13RA1	5.358462
WDR44	4.1792073
ZCCHC9	2.207308
STARD3	2.1299412
CHD1L	1.7189919
PEX11B	0.9393121
ACTR10	5.339341
CC2D1A	1.2755297
LRRC41	2.834172
DHX30	2.833857
RAF1	6.8114257
ARFIP2	1.0536284
RRP8	1.2039199
TIMM10B	1.0659096
EFR3A	6.512938
PTCD3	5.031415
IMMT	4.6863174
MRPL35	1.3622365
ILKAP	3.9507318
RAN	5.975717
PRKAA1	4.58183
INPP5K	1.690511
MYBBP1A	0.7731651
EEFSEC	3.3312929
TBC1D14	3.99907
TMEM128	1.416724
PNISR	24.971981
SEC61G	5.034016
GRSF1	3.2481008
ANKRD17	16.715181
UTP3	1.7373738
WBP2	3.1729593
ZRANB2	18.829134
EIF5A	4.3138213
GPS2	2.489158
SDF2	2.6446335
FLOT2	2.3967853
ERAL1	0.7797594
PRMT7	2.397839
NIP7	1.0883961
TERF2	2.400491
VPS4A	2.350876
PCNA	1.3848547
NXT1	1.5583292
RIN2	8.401426
DAP3	4.19808
ARHGEF11	4.1883836
DCAF8	2.133786
DPH2	0.30155224
CTNNBL1	3.7284706
SERINC3	8.111938
AP3B1	11.054439
CASP9	0.72759974
DCTN4	5.4001966
POMP	6.727273
CDK8	5.3799753
SCO1	1.9636613
SRRM1	10.310501
BTBD2	2.536437
ZNF414	0.6643737
HSPBP1	0.6976906
WDR74	1.4868687
MED10	3.4521928
MORC2	1.5055046
ADCK2	0.6452055
C12orf29	1.2304428
IPO8	3.070108
CCDC59	4.0379915
HSD17B4	7.4835587
MEN1	0.5600521
COX16	0.6623514
MED6	2.9599733
EIF2S1	3.3950832
ELP3	3.4145615
MBD2	8.506842
IER3IP1	2.019388
THUMPD3	1.6823851
ARL8B	5.354924
EMC7	3.835509
LAMTOR5	4.809422
AP4B1	0.7719851
PPHLN1	7.7982564
TMEM106C	1.5154923
SLC38A2	12.764493
LPIN1	3.8686085
IAH1	3.6929266
LDHA	8.764966
IL6ST	16.57397
TIMM17A	2.2576911
RBM17	6.2963123
CCNH	4.4734893
DDB2	2.711116
PUM1	12.296764
PHC2	5.330896
GNL2	2.0086427
ELP2	5.2851744
TIMM10	2.2929354
TMEM258	6.941746
CLOCK	6.807436
UBAC2	8.170283
ERCC5	0.38931096
TPP2	6.4546995
CARS2	3.7944942
STT3A	2.3349097
TMED7	2.5239482
WDR36	3.2712522
RFK	1.3451934
UBQLN1	5.4684434
TMEM60	1.0965226
PNPLA8	5.31734
RINT1	1.8915673
MTO1	2.084008
SYNCRIP	6.6241827
AKIRIN2	3.3131893
MAP3K7	4.356099
NAT10	1.879095
CAPRIN1	5.8386703
DNAJC14	0.64761835
CD63	18.51526
BLOC1S1	4.9169655
CDK4	2.5753014
TSPAN31	2.2809315
TFCP2	7.1476655
ZC3H10	0.52643406
ACVR1B	2.604324
OS9	6.4380193
LTV1	1.5256894
CD164	9.1301985
REPS1	5.0408864
PRADC1	0.72522223
CCT7	4.401176
GNS	6.0919623
KLHL36	2.597756
COG2	1.8345362
ABCB10	2.2033849
NTPCR	2.225273
TAF5L	1.6773967
DHX9	5.750143
PIGC	2.908762
MRPL44	0.92689955
TMBIM1	4.332191
EIF4E2	3.5538945
CAB39	7.517141
COX5B	8.158716
TMEM127	1.9058989
MRPS9	2.6803844
C2orf49	2.5372248
ISCU	5.5951266
SCYL2	3.7022164
CKAP4	2.4846165
APPL2	7.5121684
PWP1	3.384911
VPS36	7.439963
SUCLA2	4.140366
MED4	4.8889756
COG3	3.002745
ITM2B	22.409586
NUDT15	0.65481067
C7orf25	0.052431926
CHST12	3.2779076
ZDHHC4	1.2502087
TBRG4	0.9427823
DDX56	1.4656043
HUS1	2.2553422
CCM2	5.7476077
IREB2	6.3594947
CALCOCO2	8.594121
RSAD1	1.108222
NMT1	7.5641203
SRSF1	3.9270694
TACO1	0.69581294
TEX2	2.227897
DCAF7	5.1565843
NDUFB5	3.7265072
MRPL47	1.9268359
TRA2B	10.343601
TANK	12.595247
SKIL	5.3681474
SMPD4	0.865968
WDR33	8.61913
IMP4	1.6408702
HS6ST1	1.3791386
STAM	3.5921128
ABI1	8.290687
YME1L1	8.659398
LRRC8A	2.7212324
CDK9	2.1054757
TOR1B	1.1558365
C9orf78	3.5045373
TOR1A	1.2893575
ZNF189	1.8784676
STX17	4.198061
PRPF4	1.3636965
FPGS	2.3438265
ATP6V1G1	6.3346868
MRPL50	1.2229625
TSTD2	2.5302598
PSMB7	6.0513444
RABEPK	2.041384
GOLGA1	3.6103132
XPA	4.8851504
ANP32B	6.278026
RPL35	13.5530815
ARPC5L	1.8711846
DERL1	3.0779426
RANBP6	0.76497144
POLR1E	1.1202757
PLAA	2.2661154
APTX	3.3603504
DCTN3	3.1775315
GRHPR	3.2919824
HINT2	0.7135664
RPS6	17.672808
FOXP4	0.6711253
KLC4	1.3153942
YIPF3	3.3591383
TMEM14B	3.5568328
TMEM63B	1.2970386
TJAP1	1.4278842
RIPK1	4.697848
FLOT1	5.0085764
MDC1	1.5677254
MTCH1	7.181543
VARS2	0.49502423
TAF8	2.4273522
FAM8A1	1.9229783
CREBZF	5.4214306
NARS2	3.3129957
RNF121	2.3245456
MRPL15	1.4165068
SDCBP	11.894969
DCUN1D5	2.43592
RDX	8.7086115
FDX1	2.621904
MAP2K5	8.823346
SLTM	13.884522
TUBGCP4	1.4604074
RMDN3	1.6976044
TMEM62	2.4026742
ZNF280D	12.444799
GTF2B	4.451102
RABGGTB	2.312307
DBT	2.5176158
RTCA	2.754121
PPM1B	6.697526
PNPT1	3.3342762
RAB1A	13.386542
PREB	0.9519422
FBXO11	14.011222
ATRAID	5.186016
LRPPRC	6.5764046
ACTR1A	2.3996859
ATAD1	4.071746
ANXA7	5.665056
FAM149B1	3.3917794
ASCC1	3.277997
RPS24	15.940374
ATIC	1.6769646
SMARCAL1	2.3334627
ASNSD1	1.8742708
METTL5	3.0672247
SSB	7.529889
PPIG	10.400387
OLA1	5.9541674
CIR1	6.8991327
WDR12	3.5318837
PARP9	2.9798357
USP8	9.292895
GLCE	2.7840536
UBL7	0.98250574
COPS4	2.4815853
HNRNPD	10.537684
SEC31A	13.672704
NUP54	4.454116
SCARB2	8.62889
PPA2	6.160007
INTS12	2.5674176
HADH	4.0878615
SEC24B	8.043088
RNF185	2.3354719
ETV6	9.396162
YARS2	2.2130146
ZCRB1	3.6012778
NDUFA9	1.6093335
PEX5	0.8727176
SCAF11	17.77674
TMEM19	1.0532073
SLC15A4	2.1370943
GLTP	2.1754959
MTMR6	2.5632925
SLC46A3	2.011684
LNX2	1.3513191
NABP2	0.9231033
KANSL2	1.8242891
TMBIM6	13.306719
ZNF740	1.1135697
ESD	6.5852337
VPS33A	0.649257
DENR	4.8039427
MBNL2	15.03463
ABHD13	1.7453038
CUL4A	5.7391963
TMX1	2.976624
DCAF5	7.387439
WDR89	0.9393228
WDR20	6.365013
NIPA2	2.1107457
MFAP1	2.080458
TCF12	19.674965
SERF2	13.64572
ZSCAN29	0.901031
BNIP2	5.220757
SRP14	11.140332
BAHD1	0.95304954
ANP32A	5.026621
ETFA	8.452377
HMG20A	3.401585
MAN2C1	3.0408762
BBS4	2.5137327
ULK3	1.0510056
SCAMP2	3.2676513
POLG	1.8847456
SEC11A	9.424973
GLYR1	4.759111
ARMC5	0.43666947
PARN	5.691488
FTO	12.2865925
UQCRC2	6.2386365
DHX38	2.5231357
TXNL4B	1.5992682
CPNE2	1.7462173
MBTPS1	5.926101
RHOT2	2.0746605
ZSCAN32	0.68639046
NDUFB10	5.280045
DEF8	1.598459
TCF25	13.48157
GALNS	1.2153264
NCOR1	15.764475
COPS3	2.1179836
GFOD2	1.6775141
NOB1	1.8549349
TOB1	3.6784706
VPS53	6.2337155
CLTC	9.998329
PTRH2	3.9620032
C18orf21	0.77960455
GALNT1	7.036574
PELP1	1.3180411
NPC1	4.0198035
WRAP53	0.34122053
SAT2	4.9803767
ARHGDIA	4.76518
EIF4A3	4.20342
CSNK1D	4.6450067
ANAPC11	4.670188
TBCD	3.969078
NARF	3.0471125
FOXK2	4.9466486
TRIM65	0.9808265
WDR45B	4.1654973
DYM	11.175571
MBD1	1.8407698
SMAD4	4.1093802
MIEN1	1.9938734
TXNL4A	3.4006991
SAMD1	1.254573
BRD4	8.174459
SLC39A3	0.7903338
TPGS1	1.981342
SIRT3	1.2825439
IFNAR1	5.9289904
SOD1	8.024688
SCYL1	1.8105938
TMEM50B	4.0669184
AKT1	2.287839
SAE1	2.6364603
GEMIN7	0.38882595
ZNF787	1.3865674
PSMB6	4.645204
PEX14	4.179926
RPL11	18.323126
ZNF593	1.5113451
KIAA0319L	7.0350523
GPN2	1.1701901
WDTC1	2.644097
SERBP1	9.623275
PIGK	2.5886252
LMO4	8.660977
STRIP1	1.3168302
PSMA5	3.650767
ALDH9A1	3.1638286
TIPRL	3.2594352
MPC2	3.0677843
CREG1	5.5077143
UCK2	1.3098805
TMCO1	6.4788976
MGST3	11.042845
UFC1	4.149661
SDHC	4.157586
PFDN2	4.3168664
PRCC	2.3645158
MRPL24	1.9393398
HDGF	3.897575
SF3B4	1.3707049
ZNF687	0.36952555
SETDB1	2.9865646
PI4KB	3.2116144
PIP5K1A	6.4445677
ANP32E	2.3313026
CERS2	3.378422
ENSA	7.6747036
MRPL9	1.654622
ARNT	6.0975127
EIF2D	2.1340797
JTB	5.0473094
SNAPIN	1.3498607
UBAP2L	4.4398894
SLC39A1	1.0143667
HAX1	2.8675303
C1orf43	4.9792886
GATAD2B	7.853394
ILF2	3.168062
INTS3	3.1999345
GALNT2	5.613153
ACP1	3.271659
SNAP47	1.0934834
SRP9	5.0144305
SDE2	1.3726901
DEGS1	3.5416975
FBXO28	4.2136664
ARF1	7.7204847
CNIH4	3.7489443
GUK1	7.2797165
PARP1	3.2059984
PSEN2	0.51192945
PYCR2	1.4503117
ARL8A	2.4191573
RHOB	8.91349
SNRPG	4.528374
CIAO1	3.0077982
SNRNP200	4.087314
MRPS5	5.1003027
TPRKB	1.9734868
TEX261	1.2548071
DUSP11	1.9596289
TMEM177	0.26769906
SLC20A1	3.3711143
LIPT1	0.59010434
UBXN4	11.745013
POLR2D	0.9638191
SCRN3	1.7237926
METTL21A	2.866944
RHBDD1	4.0269637
COPS7B	1.724316
DIS3L2	6.295498
TAMM41	2.9415793
RAB5A	5.7081966
GMPPA	0.85545415
EAF1	1.0705564
DYNC1LI1	3.860958
SLC25A38	0.8761393
RPL32	14.739057
SLC25A26	4.6448965
UBA3	3.6880782
TMF1	6.635717
ABHD10	1.4323728
ADPRH	0.42617372
ATG3	3.13658
SRPRB	1.66391
EIF2A	6.12784
EIF2B5	1.3362653
FIP1L1	2.456744
ENOPH1	1.3364979
KLHL8	3.3673177
PYURF	3.809325
CISD2	2.1252117
METTL14	2.8632596
SETD7	5.255409
PDGFC	8.601679
CBR4	8.993434
NDUFS6	4.9744906
PIK3R1	16.88764
SLC30A5	3.4995816
BTF3	10.018307
FBXL17	13.967465
FEM1C	2.332425
COMMD10	10.735839
ATG12	5.3515124
YIPF5	2.7891746
DDX46	11.320483
FBXO38	3.7528007
TNIP1	3.6517174
G3BP1	7.1400585
NHP2	3.2090333
RMND5B	2.3773122
BOD1	2.1388338
FAM50B	0.4035532
TBC1D7	0.89852226
FARS2	9.384438
ZMAT2	3.0932872
TRIM41	0.90556854
HIGD2A	4.4518447
ABT1	1.037087
RPL7L1	4.275992
RARS2	6.2496176
DYNLT1	4.7499733
WTAP	8.859158
C7orf50	2.5154502
RBAK	0.7175015
PURB	2.963172
CCT6A	4.761601
TMEM168	4.8307757
MEPCE	1.3577707
NOM1	1.9649293
LUC7L2	3.0249896
HDAC8	10.703724
CHST7	1.6720936
NDUFB11	4.9755163
ZNF41	0.99876946
NONO	4.7476325
OGT	10.824173
SNX12	0.9440481
PRPS1	0.97736657
RBMX	11.326715
MCPH1	7.674545
NSDHL	0.58597696
CCDC25	3.0800085
GOLGA7	2.6011996
MRPS28	0.72513884
MTDH	14.264502
EBAG9	2.1796927
POLR2K	2.7832341
EIF3H	9.322109
UTP23	2.8668315
NDUFB9	5.735066
TATDN1	4.3794208
ZNF7	2.1867623
AK3	5.6073365
ZCCHC7	14.197203
SIGMAR1	1.1303997
AUH	7.7539983
STOM	9.453966
MRRF	3.0611324
ALAD	1.0587739
POLE3	1.6822404
SURF4	4.7161994
SURF1	2.666087
SURF6	1.3337762
GTF3C5	1.3235404
ASB6	0.4938456
PTGES2	1.1370795
NTMT1	1.6542938
LRSAM1	2.0205896
GPR107	4.2884846
SEC16A	2.4124434
NACC2	1.9194816
COMMD3	2.184729
MSRB2	3.399779
HERC4	15.078865
RPP30	2.4877017
FRA10AC1	5.4368706
DNAJB12	2.6444037
GSTO1	5.050337
CNNM2	3.1129518
LIN7C	1.9449366
TUT1	0.37047905
HSD17B12	3.8535874
APIP	3.4483752
EIF3M	6.6594186
SSRP1	2.3873494
ARFGAP2	2.6202543
CELF1	12.881147
INTS4	3.2160294
AASDHPPT	2.224369
LAMTOR1	4.938826
HYOU1	1.004064
MTA2	0.7436102
CPSF7	3.931601
EI24	2.7441034
COMMD7	2.4222872
LSM14B	0.9059415
YTHDF1	1.6928316
TRPT1	0.8764516
NUDT22	1.5087416
MRPL49	0.6744501
VPS51	4.3588643
PPP4C	2.9682508
TAOK2	1.3461903
TMEM219	4.3910017
ITGB1	16.062496
CWC15	4.1229024
TMCO3	3.3850765
SAP18	6.9888673
CCT5	4.627856
TIMM8B	3.0441911
UBC	13.892379
NGLY1	4.5702934
UEVLD	3.201816
UBE3B	2.6643522
PLBD2	2.175252
CSNK1G3	5.7348123
FAM177A1	5.683328
EXT2	4.3296137
TMEM18	2.4979885
NDUFC2	5.045593
UPF2	8.675823
CDC123	3.3968346
THYN1	1.7484039
VPS26B	1.793869
VTI1A	12.936099
MMAA	0.70788926
NR3C2	10.816953
PIGF	3.208501
SAV1	4.779778
TIAL1	6.4490547
MZT2B	6.4311485
FAM168B	3.4772744
ARL14EP	3.5292358
C18orf25	2.984664
TGOLN2	7.449713
TADA1	0.7908037
RPP38	4.4534507
CCDC50	8.407105
PELO	0.8164385
RAD17	2.405456
MED21	2.4386942
SREK1IP1	4.873065
SRP19	2.3773208
CDYL	6.041633
TXNDC11	3.0904038
SCOC	2.2069938
HNRNPU	17.408754
RANBP2	5.931293
TRAPPC8	5.733585
UBALD1	0.6857651
ING1	1.3695712
UBP1	3.8777254
RMND5A	2.6640766
TRIP12	12.250433
CEBPG	2.0801392
HS2ST1	5.5586214
PPP2R5E	8.009413
ANKH	6.315183
TBRG1	5.288773
CC2D1B	1.402939
MIA3	6.3513255
NEIL2	0.5456366
BUB3	3.5923102
RABGEF1	1.3965703
XPC	4.4121966
CCDC174	2.8367338
FLCN	2.4912326
DPH3	1.5434419
OXNAD1	4.2722015
CXXC1	1.2372888
PPP4R1	4.714602
MPPE1	2.570984
APOOL	2.6286361
CYP2U1	1.3450317
AZIN1	5.726995
ATP6V1C1	4.7337065
GTF3C6	2.6667585
MMS19	3.603795
PI4K2A	0.8528112
ZFYVE27	1.5791719
SLC25A28	2.0420396
USP25	10.726701
ZCCHC10	3.0220532
OXA1L	3.0735867
LARP1	7.694285
MED7	0.7830313
RRAGA	2.9038873
RMND1	2.8714502
TMBIM4	7.128838
VBP1	1.9427764
VPS37A	3.6314695
MCU	5.8803363
ADK	13.068608
DRAM2	4.8044744
USP16	6.5438886
CCT8	4.328617
SCAF4	3.9139547
UQCRB	9.1254835
PTDSS1	1.6797642
RPL30	16.950983
SUPV3L1	1.8757236
ZDHHC5	2.1747916
MED19	1.5349847
ZFAND3	18.193829
SAMD8	5.036059
UTP14A	1.3649299
BAG4	2.4337234
NSMCE2	12.324382
PRR14	0.96002454
MALSU1	2.5802195
GALK2	5.8919353
PDE6D	2.1406796
BRPF1	0.60077006
RPUSD3	1.3453344
TATDN2	0.50463694
SEC13	4.7698574
NTAN1	3.2992225
DDX19B	0.97921693
ST3GAL2	2.588907
RNF111	12.256495
MYO1E	5.754389
SLC35B2	1.0053867
PSMG3	1.1541481
AP3S2	1.2609214
SPPL3	9.142638
PANK4	0.43447393
RER1	4.952254
WIPI2	4.1976585
MRPL17	1.2770836
NCK1	6.2052674
TPRG1L	1.4778359
CUL4B	2.761349
MITD1	3.5034757
EIF5B	8.30955
CNOT11	1.8638896
B4GALT5	5.5817876
SPATA2	0.34567836
TSR2	1.5474703
ZC3H18	2.979399
ZFAND2B	1.4595501
TMED4	3.910881
PPP1R15B	3.6775148
ELK4	2.9648268
USF1	0.90685296
NIT1	2.7578416
DEDD	1.5191519
PINK1	2.8750226
B4GALT3	0.9999133
NDUFS2	3.7587163
ALG8	2.403552
FBXW5	3.2468557
PAXBP1	7.4543314
MRPL10	1.2478985
GART	3.1395562
SON	22.47171
RCAN1	3.0670872
UBE2Z	3.3603659
SNF8	3.7737148
ADIPOR1	2.3397639
PSMD4	4.652475
PSMB4	4.721863
MED8	1.5659075
RSPRY1	3.1981692
GPBP1L1	8.062404
NAE1	3.2745783
TMEM69	0.9748558
EFCAB14	4.9855537
CTBP1	2.8961685
ATP6V0D1	3.4758208
PSKH1	1.0722791
GNE	2.6810358
ARHGAP35	3.5280066
DFFA	2.305718
BSDC1	4.9649105
SSU72	4.505299
UBE2J2	2.3893092
VMA21	1.7348262
U2AF1	0.4422231
CSTB	6.4417
RRP1	0.8826232
AGPAT3	4.126814
TRAPPC10	5.35729
LSS	2.96941
MCM3AP	4.223292
ST6GALNAC6	0.85859627
PCSK7	4.5445275
CHTOP	2.8995163
FLAD1	1.0886389
UBE2Q1	1.9572833
CRTC2	1.1941549
FDPS	4.332215
PMF1	1.8142505
SLC25A44	1.4302541
CCDC12	4.3848433
UBQLN4	0.71837866
GPATCH4	1.8219746
NACC1	0.52874494
ZNF394	2.142342
CPSF4	1.2177715
VPS28	5.7555285
LRRC14	0.4315766
MGAT4B	1.5407889
RPL8	13.770528
PSMC2	3.7419798
MFSD12	1.5823926
DVL3	2.4978452
AP2M1	5.8173914
ABCF3	0.8646116
PCYT1A	2.6291656
U2AF1L4	0.5953254
SAP30BP	3.8032608
ACOX1	4.8033276
PRPSAP1	2.8953538
SRSF2	7.592287
EMC10	2.46709
JOSD2	2.0425258
LARP4	5.994358
LEMD2	1.613896
MED11	1.2258781
SENP3	0.3324109
EIF4A1	3.2752798
POLR3K	0.7041721
SNRNP25	0.7439956
JMJD8	1.4072727
SPSB3	4.515437
TTC9C	1.8718883
NXF1	2.49701
STX5	3.753305
SYVN1	1.3970143
ZFPL1	1.0686502
CMPK1	5.6330633
MAGOH	3.2964394
JAK1	14.034299
PEF1	1.6338717
RBBP4	5.6361823
TM2D1	6.688715
FUBP1	7.156984
C1orf52	3.6366029
ZNF326	5.285463
ZNF281	1.5372281
PEX19	1.6391102
NCSTN	2.2951484
RBM15	1.1380222
BPNT1	1.1252797
TFB2M	1.0271358
CNST	5.3387685
MAPKAPK2	3.2312582
MRPL55	1.8521583
WDR26	8.272207
PEX13	2.1544352
MEMO1	0.8626282
DPY30	3.2252052
ARL5A	2.8518054
PDLIM5	13.827043
LYSMD1	0.3739446
SCNM1	1.8989596
VPS72	1.4488653
ERCC3	2.44771
IWS1	5.8788776
BOLA3	1.3538414
MRPS18C	3.3194106
CGGBP1	9.312704
PMVK	2.0108833
PYGO2	0.6843686
YY1AP1	3.6677167
ARPC2	12.833573
CCT3	5.329769
SSR2	6.8604803
RNF25	0.529131
CWC22	3.8370545
AZI2	7.060683
STT3B	7.6850986
CHCHD4	0.43608853
SUCLG1	4.64691
PPP4R2	6.9767046
GTPBP8	1.5199591
THOC7	3.6267965
PSMD6	2.1818185
CCNL1	14.052647
RPP14	1.0564593
CRELD1	1.4522455
RCHY1	2.522679
ZNF513	0.4695342
KIAA1143	1.9281434
WDR43	5.2830257
ZDHHC3	3.3353567
ELP6	1.7572104
SMIM12	2.462449
TPRA1	1.5832195
MEAF6	3.1808498
POLR2H	2.2649128
TMEM41A	1.6054354
RPN1	4.5767484
SENP2	4.154605
BAP1	0.96917313
RFT1	1.0335964
GNL3	4.577496
LRPAP1	4.975877
PIGX	2.3317266
C1orf50	0.16537394
ZNF691	0.3056228
AIMP1	4.4304023
METAP1	1.9859235
PGRMC2	6.155606
CCDC51	0.49135065
APEH	0.8560465
MON1A	0.48990533
TEX264	2.3499978
C4orf3	5.4693637
SAP30	2.0748992
