	ref_hk
NOP2	0.81419647
CHD4	4.4715137
COPS7A	2.4730155
CHPT1	13.391041
USP5	1.0925227
TPI1	27.38576
C12orf57	19.281464
LPCAT3	2.4565666
GOLT1B	2.9729176
PRKAB1	0.74387676
CMAS	6.5800066
FGFR1OP2	4.990421
TDP2	2.489812
RWDD1	13.15237
TMEM14C	10.936567
PAK1IP1	3.1909022
SMIM8	1.2475582
ASF1A	1.5959035
SERINC1	7.88825
PPARD	1.6959555
KCTD20	2.1250782
SRSF3	20.429209
MRPL18	11.345891
FBXL4	1.0976346
ASCC3	4.19138
ACOT13	2.659293
SMAP1	4.248548
C6orf62	6.170298
SNX3	17.747242
HBS1L	2.0915325
SLC39A7	4.211838
CUTA	17.008873
FAM120B	0.8892388
PPP2R5D	0.46848655
MRPL2	3.088619
DUSP22	1.9395871
EXOC2	0.6331965
COX7A2	31.781693
TMEM30A	4.923256
SENP6	5.1845326
PRPF4B	6.9659653
FBRSL1	1.0479102
HARS2	0.49482715
MRPS30	2.7122588
HSPA9	12.991861
MRPS27	1.7468083
FAF2	2.6727598
CLINT1	8.863232
TTC1	3.720523
MSH3	1.6682901
CCNG1	6.5405874
DROSHA	0.63886005
GOLPH3	4.887948
SUB1	28.73842
RAD1	1.7193367
BRIX1	6.042027
RAD50	1.3745682
GNPDA1	2.8865683
SKP1	34.854378
PPP2CA	10.673972
C5orf15	2.6945221
PPWD1	1.1909839
TRAPPC13	0.8106631
SEC24A	1.8619028
TXNDC15	2.7149932
TTC33	0.8168974
TCERG1	3.931323
SMAD5	4.166504
CSNK1A1	22.852901
HMGXB3	2.4944344
ATP6V0E1	22.286314
BNIP1	0.82552963
ACTR8	0.6203947
TBCCD1	0.29378942
TIMMDC1	4.6308727
CRBN	3.1087275
NIT2	3.7862432
FAM162A	10.043442
OGG1	0.6834613
KPNA1	2.5466464
UBE3A	7.210787
ARMC8	2.38184
RNF7	11.110505
KAT2B	0.91057414
USP4	1.6645505
TFG	9.104357
TUSC2	3.9909503
NPRL2	0.8584578
NCBP2	6.0707393
SNX4	1.6248608
SLC41A3	1.5664058
SCAP	0.9807376
MRPL3	6.794527
HEMK1	1.0070896
GORASP1	1.2492924
EIF1B	13.100917
SSR3	13.764038
EIF4G1	6.8629746
