	ref_hk
TMEM87A	4.3517776
DTWD1	2.7970898
GABPB1	2.411614
DNAJC17	2.007907
EIF3J	9.144415
SPG11	3.8269274
VPS18	0.97300816
BLOC1S6	5.92786
ZDHHC2	1.314188
BRF2	0.9850045
ZFAND1	4.5318027
NBN	4.9159937
UBE2W	2.5198703
RAB2A	12.760707
EIF3E	28.792614
EMC2	2.9896002
ARMC1	3.2562063
CHRAC1	4.8678675
INTS10	4.7145014
DCTN6	3.3479812
R3HCC1	2.541453
GSR	2.7064955
PPP2CB	2.4570284
ERICH1	6.4407363
NUCB1	10.302285
ECH1	10.558404
HNRNPL	7.844302
NFKBIB	4.1595483
SNRNP70	11.381791
CLPTM1	3.8190503
PPP1R37	0.80961007
PIH1D1	7.0347953
ERCC2	0.9035975
PLEKHJ1	6.163625
OAZ1	36.793324
TRMT1	4.0585938
STX10	4.8157253
PTOV1	3.5829806
SGTA	2.9147253
C19orf53	18.398916
TIMM44	2.6492245
VRK3	3.1982875
FAM32A	6.284492
AKAP8	2.2842062
ILVBL	1.753297
ZNF419	0.44307214
POP4	3.3137257
URI1	4.364289
PDCD5	9.775723
TIMM50	3.4627733
GPI	9.839338
PLD3	9.709648
TBCB	10.428911
POLR2I	7.926694
HNRNPUL1	10.674416
FZR1	1.1639364
PLIN3	4.936026
MRPL4	7.12845
ETFB	7.337976
BABAM1	4.395635
TYK2	2.4881017
CDC37	16.363602
NAPA	7.389966
GRWD1	2.3224263
TMEM205	4.3612247
BCAT2	1.8890506
PPP2R1A	11.267696
WDR83OS	15.543044
GCDH	2.2091727
DNASE2	2.0257258
LENG1	2.6346996
PRPF31	4.813997
TFPT	2.1645203
COPE	16.86924
DDX49	3.1643546
ARMC6	1.8344003
TMEM147	7.8374405
USF2	5.7621026
KXD1	6.188718
FKBP8	13.580482
SUGP1	1.3462728
GSK3A	1.9668713
ZNF574	1.2699659
GTPBP10	1.8356032
PMPCB	7.006174
DNAJC2	5.9375305
NAMPT	11.523951
HBP1	6.408655
BRAT1	1.9451616
SSBP1	14.204469
HIBADH	3.1792707
TAX1BP1	15.366991
CHCHD2	32.9334
PDAP1	9.027583
PTCD1	0.49087614
ZKSCAN1	4.512246
EIF3B	4.5888877
RBM28	2.9027321
LSM5	10.680858
C1GALT1	5.636928
PLOD3	2.2574208
RPA3	7.4174285
ZNHIT1	11.677548
TMEM106B	3.6803665
CHCHD3	5.899157
PSMA2	7.464153
MRPL32	4.9908667
COA1	5.583648
URGCP	0.88001364
TMEM248	4.294108
POLD2	4.9787664
BCL7B	3.8018422
YKT6	2.5344243
EIF4H	11.774808
NMRK1	3.8664668
SEC61B	22.45711
CDC37L1	2.5111468
PLGRKT	3.5290172
CREB3	2.5439339
RGP1	1.4157424
EDF1	26.75064
BAG1	7.667391
RAPGEF1	3.7896845
UBE2R2	6.6219835
ZFAND5	14.24523
HPS1	5.364823
EIF3A	14.990316
MAPK8	2.0849357
SEC23IP	2.648558
ATE1	2.5555103
NSMCE4A	3.2979503
PLEKHA1	2.7752852
MICU1	3.8829799
FBXW4	1.1162289
TNKS2	4.61973
GBF1	2.2289777
FBXL15	2.665705
CUEDC2	5.676822
ACBD5	2.3160264
LHPP	2.187392
GTPBP4	4.674797
BCCIP	5.6553316
MTPAP	1.0872493
PITRM1	1.7517685
GLRX3	6.100252
XPNPEP1	3.277828
SHOC2	6.802823
TFAM	6.1649256
CUL2	2.5621593
CCNY	3.6340656
PPIF	5.290907
NUFIP2	7.6886206
UBTF	5.9457216
PSMD3	5.7004395
CASC3	3.782863
RAD51C	3.3764086
TUBD1	1.0350264
KPNB1	12.324205
GOSR2	2.594059
PNPO	1.2353387
RPS6KB1	2.7749605
CAMTA2	1.2509737
MED13	3.856992
PFN1	41.920532
RNF167	7.811002
SLC25A11	5.648912
C1QBP	14.795849
BLMH	2.7652411
CPD	3.0286717
GOSR1	4.0738897
CCDC47	5.4854264
MED31	2.4792266
DRG2	2.827398
FTSJ3	2.261135
UTP6	3.3380177
PSMD11	6.552286
PEX12	0.219413
RAB5C	9.436764
MLX	5.3378425
MRPL27	5.6641912
LRRC59	5.6710296
LUC7L3	12.851059
EFTUD2	3.0511463
PRKAR1A	12.622468
YWHAE	17.576563
RANGRF	3.8140774
DPH1	1.1442667
DHRS7B	1.52849
TNFAIP1	0.9993983
SUPT6H	4.5665913
PHF12	2.437853
TMEM33	3.8019042
OCIAD1	11.860099
DCUN1D4	1.2383151
LAMTOR3	5.0024495
UBE2D3	27.402542
ELF2	5.9007854
NDUFC1	11.151015
ZNF330	4.970918
RPL34	45.379513
GRPEL1	5.090078
CLCN3	3.5643897
