	ref_hk
SDHB	10.45874
RPF1	4.6433926
UAP1	3.112303
CD46	7.071273
PRPF3	2.5289
APH1A	9.493482
EBNA1BP2	10.29836
ATP6V0B	17.760393
ERI3	5.358526
AKR1A1	12.961098
PRDX1	22.655104
BLZF1	1.7400513
TMED5	6.3782954
DR1	5.1749063
ABCD3	4.242747
DPH5	3.3852277
PRDX6	20.945866
DARS2	1.0958115
SYF2	11.328916
MTFR1L	3.2035577
NENF	3.7484975
RPA2	8.152352
PPP1R8	3.3259068
OSBPL9	6.710455
TXNDC12	6.5373435
RCN2	5.222311
CTSD	15.02479
STK11	2.138481
DDX59	1.464954
ATF6	6.249565
FASTKD2	2.3522418
HMGN3	17.31475
RNF146	3.182156
FBXL5	4.72022
MYL12B	25.06119
RPN2	14.434468
RAB3GAP2	3.8179224
UCHL3	5.875611
HS1BP3	1.2207124
ELL2	7.439455
NDUFB3	14.551366
GTF3C3	2.4505782
UBE2B	11.837763
KLF9	2.6874547
ITGB1BP1	6.6938233
SENP5	3.1537325
CCDC92	1.1922375
RAD23B	9.130218
SET	17.712225
GLE1	2.022137
RAB14	7.999231
FBXW2	3.687498
PPP6C	5.883336
NDUFA8	9.24285
HDHD3	3.4038227
RBM18	3.2006464
MAPKAP1	4.6095104
INVS	2.540006
DENND1A	4.096884
KDSR	3.1371124
ZBTB45	0.82293403
FCF1	1.7925364
NEK9	2.6287506
NPC2	16.162195
IRF2BPL	1.6299942
DLST	3.7758143
SLIRP	15.378004
EIF2B2	3.155369
NRDE2	2.37288
COQ6	1.452818
ZNF410	0.42327085
SUPT7L	2.852618
TMEM214	2.2609174
ATL2	2.7971208
FAM98A	1.8062553
YIPF4	7.0005946
AFTPH	3.6138318
LGALSL	0.5248423
CRIPT	5.434706
IDE	2.07096
MXI1	2.0732503
SMNDC1	4.5660267
C10orf88	0.85381204
TCTN3	3.0528286
PANK3	3.4834073
PCMT1	11.757676
WDR55	1.8961705
MRPS14	7.009057
TCP1	14.175492
SNX19	1.732428
